1.52 , 1 , 2.00704 , 1.44464 , 0.249932 , 0.805591
1.5235 , 1 , 2.00704 , 1.44459 , 0.239123 , 0.80787
1.527 , 1 , 2.00704 , 1.44455 , 0.228786 , 0.809951
1.5305 , 1 , 2.00704 , 1.44451 , 0.219067 , 0.811821
1.534 , 1 , 2.00704 , 1.44447 , 0.210123 , 0.813468
1.5375 , 1 , 2.00704 , 1.44443 , 0.202123 , 0.814882
1.541 , 1 , 2.00704 , 1.44439 , 0.195236 , 0.816055
1.5445 , 1 , 2.00704 , 1.44434 , 0.189627 , 0.816982
1.548 , 1 , 2.00704 , 1.4443 , 0.185442 , 0.817659
1.5515 , 1 , 2.00704 , 1.44426 , 0.182796 , 0.818083
1.555 , 1 , 2.00704 , 1.44422 , 0.181756 , 0.818255
1.5585 , 1 , 2.00704 , 1.44418 , 0.182339 , 0.818177
1.562 , 1 , 2.00704 , 1.44413 , 0.184503 , 0.817853
1.5655 , 1 , 2.00704 , 1.44409 , 0.188155 , 0.817289
1.569 , 1 , 2.00704 , 1.44405 , 0.193162 , 0.816492
1.5725 , 1 , 2.00704 , 1.44401 , 0.199364 , 0.81547
1.576 , 1 , 2.00704 , 1.44397 , 0.20659 , 0.814236
1.5795 , 1 , 2.00704 , 1.44392 , 0.214668 , 0.812799
1.583 , 1 , 2.00704 , 1.44388 , 0.223433 , 0.811174
1.5865 , 1 , 2.00704 , 1.44384 , 0.232733 , 0.809373
1.59 , 1 , 2.00704 , 1.4438 , 0.242432 , 0.80741
