1.52 , 1 , 3.47948 , 1.44464 , 2.00704 , 0.664445 , 0.400645
1.5235 , 1 , 3.47912 , 1.44459 , 2.00704 , 0.66612 , 0.399865
1.527 , 1 , 3.47877 , 1.44455 , 2.00704 , 0.661814 , 0.401935
1.5305 , 1 , 3.47843 , 1.44451 , 2.00704 , 0.651202 , 0.406907
1.534 , 1 , 3.47801 , 1.44447 , 2.00704 , 0.633504 , 0.414886
1.5375 , 1 , 3.47766 , 1.44443 , 2.00704 , 0.60787 , 0.425792
1.541 , 1 , 3.47731 , 1.44439 , 2.00704 , 0.572842 , 0.439557
1.5445 , 1 , 3.47696 , 1.44434 , 2.00704 , 0.526691 , 0.455878
1.548 , 1 , 3.47661 , 1.4443 , 2.00704 , 0.467556 , 0.474085
1.5515 , 1 , 3.47626 , 1.44426 , 2.00704 , 0.394003 , 0.492959
1.555 , 1 , 3.47592 , 1.44422 , 2.00704 , 0.306452 , 0.510564
1.5585 , 1 , 3.47559 , 1.44418 , 2.00704 , 0.211287 , 0.524287
1.562 , 1 , 3.47525 , 1.44413 , 2.00704 , 0.138041 , 0.531287
1.5655 , 1 , 3.47492 , 1.44409 , 2.00704 , 0.161564 , 0.5294
1.569 , 1 , 3.47459 , 1.44405 , 2.00704 , 0.259441 , 0.518104
1.5725 , 1 , 3.47427 , 1.44401 , 2.00704 , 0.368003 , 0.498849
1.576 , 1 , 3.47395 , 1.44397 , 2.00704 , 0.467179 , 0.474374
1.5795 , 1 , 3.47363 , 1.44392 , 2.00704 , 0.551081 , 0.447723
1.583 , 1 , 3.47331 , 1.44388 , 2.00704 , 0.619051 , 0.421398
1.5865 , 1 , 3.473 , 1.44384 , 2.00704 , 0.672619 , 0.397075
1.59 , 1 , 3.47269 , 1.4438 , 2.00704 , 0.714016 , 0.375704
