1 , 0.998662 , 0.0517124
1.003 , 0.998166 , 0.0605293
1.006 , 0.997246 , 0.0741637
1.009 , 0.995367 , 0.0961457
1.012 , 0.990928 , 0.134396
1.015 , 0.977666 , 0.210164
1.018 , 0.917286 , 0.398229
1.021 , 0.377044 , 0.926195
1.024 , 0.705517 , 0.708693
1.027 , 0.884949 , 0.465688
1.03 , 0.919387 , 0.393355
1.033 , 0.921048 , 0.389448
1.036 , 0.899871 , 0.436155
1.039 , 0.836182 , 0.548453
1.042 , 0.646204 , 0.763165
1.045 , 0.122851 , 0.992425
1.048 , 0.488627 , 0.872493
1.051 , 0.750575 , 0.660786
1.054 , 0.840908 , 0.541179
1.057 , 0.872387 , 0.488815
1.06 , 0.876403 , 0.481579
1.063 , 0.857908 , 0.513803
1.066 , 0.80581 , 0.592174
1.069 , 0.681642 , 0.731686
1.072 , 0.393929 , 0.919141
1.075 , 0.0983482 , 0.995152
1.078 , 0.516019 , 0.856577
1.081 , 0.720539 , 0.693415
1.084 , 0.808549 , 0.588428
1.087 , 0.845427 , 0.534092
1.09 , 0.855599 , 0.51764
1.093 , 0.845448 , 0.534058
1.096 , 0.8105 , 0.585739
1.099 , 0.732121 , 0.681175
1.102 , 0.56445 , 0.825467
1.105 , 0.236452 , 0.971643
1.108 , 0.206923 , 0.978357
1.111 , 0.542622 , 0.839977
1.114 , 0.716841 , 0.697236
1.117 , 0.799439 , 0.600748
1.12 , 0.837603 , 0.546279
1.123 , 0.851354 , 0.524592
1.126 , 0.847235 , 0.531219
1.129 , 0.823736 , 0.566974
1.132 , 0.770319 , 0.637659
1.135 , 0.646955 , 0.762528
1.138 , 0.407123 , 0.913373
1.141 , 0.00938379 , 0.999956
1.144 , 0.395346 , 0.918532
1.147 , 0.644794 , 0.764357
1.15 , 0.768767 , 0.639528
1.153 , 0.828881 , 0.559425
1.156 , 0.857027 , 0.515271
1.159 , 0.866276 , 0.499566
1.162 , 0.860391 , 0.509634
1.165 , 0.83662 , 0.547783
1.168 , 0.783215 , 0.621751
1.171 , 0.669226 , 0.743059
1.174 , 0.453859 , 0.891073
1.177 , 0.0437204 , 0.999044
