1.52 , 1 , 3.47948 , 3.47948 , 2.00704 , 0.380659 , 0.308584
1.52035 , 1 , 3.47945 , 3.47945 , 2.00704 , 0.385353 , 0.306246
1.5207 , 1 , 3.47941 , 3.47941 , 2.00704 , 0.389962 , 0.303949
1.52105 , 1 , 3.47937 , 3.47937 , 2.00704 , 0.394487 , 0.301695
1.5214 , 1 , 3.47934 , 3.47934 , 2.00704 , 0.398926 , 0.299483
1.52175 , 1 , 3.4793 , 3.4793 , 2.00704 , 0.403278 , 0.297314
1.5221 , 1 , 3.47927 , 3.47927 , 2.00704 , 0.407544 , 0.295189
1.52245 , 1 , 3.47923 , 3.47923 , 2.00704 , 0.411721 , 0.293108
1.5228 , 1 , 3.4792 , 3.4792 , 2.00704 , 0.415811 , 0.29107
1.52315 , 1 , 3.47916 , 3.47916 , 2.00704 , 0.419811 , 0.289077
1.5235 , 1 , 3.47912 , 3.47912 , 2.00704 , 0.423723 , 0.287128
1.52385 , 1 , 3.47909 , 3.47909 , 2.00704 , 0.427546 , 0.285223
1.5242 , 1 , 3.47905 , 3.47905 , 2.00704 , 0.43128 , 0.283363
1.52455 , 1 , 3.47902 , 3.47902 , 2.00704 , 0.434925 , 0.281547
1.5249 , 1 , 3.47898 , 3.47898 , 2.00704 , 0.43848 , 0.279775
1.52525 , 1 , 3.47895 , 3.47895 , 2.00704 , 0.441946 , 0.278048
1.5256 , 1 , 3.47891 , 3.47891 , 2.00704 , 0.445323 , 0.276366
1.52595 , 1 , 3.47888 , 3.47888 , 2.00704 , 0.448612 , 0.274727
1.5263 , 1 , 3.47884 , 3.47884 , 2.00704 , 0.451811 , 0.273133
1.52665 , 1 , 3.47881 , 3.47881 , 2.00704 , 0.454923 , 0.271583
1.527 , 1 , 3.47877 , 3.47877 , 2.00704 , 0.457946 , 0.270076
1.52735 , 1 , 3.47874 , 3.47874 , 2.00704 , 0.460882 , 0.268614
1.5277 , 1 , 3.4787 , 3.4787 , 2.00704 , 0.46373 , 0.267195
1.52805 , 1 , 3.47867 , 3.47867 , 2.00704 , 0.466491 , 0.265819
1.5284 , 1 , 3.47863 , 3.47863 , 2.00704 , 0.469166 , 0.264486
1.52875 , 1 , 3.4786 , 3.4786 , 2.00704 , 0.471754 , 0.263197
1.5291 , 1 , 3.47856 , 3.47856 , 2.00704 , 0.474257 , 0.26195
1.52945 , 1 , 3.47853 , 3.47853 , 2.00704 , 0.476674 , 0.260745
1.5298 , 1 , 3.47849 , 3.47849 , 2.00704 , 0.479006 , 0.259583
1.53015 , 1 , 3.47846 , 3.47846 , 2.00704 , 0.481254 , 0.258463
1.5305 , 1 , 3.47843 , 3.47843 , 2.00704 , 0.483418 , 0.257385
1.53085 , 1 , 3.47839 , 3.47839 , 2.00704 , 0.485499 , 0.256348
1.5312 , 1 , 3.4783 , 3.4783 , 2.00704 , 0.48762 , 0.255291
1.53155 , 1 , 3.47826 , 3.47826 , 2.00704 , 0.489533 , 0.254338
1.5319 , 1 , 3.47823 , 3.47823 , 2.00704 , 0.491364 , 0.253426
1.53225 , 1 , 3.47819 , 3.47819 , 2.00704 , 0.493112 , 0.252555
1.5326 , 1 , 3.47816 , 3.47816 , 2.00704 , 0.494779 , 0.251724
1.53295 , 1 , 3.47812 , 3.47812 , 2.00704 , 0.496365 , 0.250934
1.5333 , 1 , 3.47808 , 3.47808 , 2.00704 , 0.497871 , 0.250184
1.53365 , 1 , 3.47805 , 3.47805 , 2.00704 , 0.499297 , 0.249474
1.534 , 1 , 3.47801 , 3.47801 , 2.00704 , 0.500642 , 0.248803
