750 , 0.110036 , 0.106843 , 0.101627 , 0.0945506 , 0.0858448
751 , 0.110123 , 0.107185 , 0.102378 , 0.0958384 , 0.0877614
752 , 0.110206 , 0.107512 , 0.103098 , 0.0970771 , 0.0896134
753 , 0.110285 , 0.107824 , 0.103786 , 0.0982661 , 0.0913985
754 , 0.11036 , 0.108122 , 0.104444 , 0.0994048 , 0.0931148
755 , 0.110432 , 0.108406 , 0.105071 , 0.100492 , 0.0947603
756 , 0.110499 , 0.108674 , 0.105667 , 0.101529 , 0.0963332
757 , 0.110563 , 0.108929 , 0.106231 , 0.102513 , 0.0978319
758 , 0.110624 , 0.109168 , 0.106764 , 0.103444 , 0.099255
759 , 0.110681 , 0.109394 , 0.107266 , 0.104323 , 0.100601
760 , 0.110734 , 0.109605 , 0.107737 , 0.105149 , 0.101869
761 , 0.110783 , 0.109802 , 0.108177 , 0.105922 , 0.103058
762 , 0.110829 , 0.109985 , 0.108585 , 0.106641 , 0.104167
763 , 0.110871 , 0.110154 , 0.108963 , 0.107306 , 0.105195
764 , 0.11091 , 0.110308 , 0.109309 , 0.107918 , 0.106142
765 , 0.110945 , 0.110449 , 0.109625 , 0.108475 , 0.107007
766 , 0.110977 , 0.110576 , 0.109909 , 0.108979 , 0.107789
767 , 0.111006 , 0.110689 , 0.110164 , 0.109429 , 0.108489
768 , 0.111031 , 0.110789 , 0.110387 , 0.109826 , 0.109106
769 , 0.111052 , 0.110875 , 0.11058 , 0.110168 , 0.10964
770 , 0.11107 , 0.110948 , 0.110743 , 0.110458 , 0.110091
771 , 0.111085 , 0.111007 , 0.110876 , 0.110694 , 0.110459
772 , 0.111096 , 0.111053 , 0.110979 , 0.110877 , 0.110745
773 , 0.111105 , 0.111085 , 0.111053 , 0.111007 , 0.110949
774 , 0.111109 , 0.111105 , 0.111097 , 0.111085 , 0.111071
775 , 0.111111 , 0.111111 , 0.111111 , 0.111111 , 0.111111
776 , 0.11111 , 0.111105 , 0.111097 , 0.111085 , 0.111071
777 , 0.111105 , 0.111085 , 0.111053 , 0.111008 , 0.110951
778 , 0.111097 , 0.111053 , 0.110981 , 0.11088 , 0.110751
779 , 0.111086 , 0.111009 , 0.110881 , 0.110702 , 0.110473
780 , 0.111071 , 0.110952 , 0.110753 , 0.110474 , 0.110117
781 , 0.111054 , 0.110882 , 0.110597 , 0.110197 , 0.109685
782 , 0.111033 , 0.1108 , 0.110413 , 0.109871 , 0.109177
783 , 0.11101 , 0.110706 , 0.110202 , 0.109497 , 0.108594
784 , 0.110983 , 0.1106 , 0.109964 , 0.109076 , 0.107939
785 , 0.110954 , 0.110482 , 0.109699 , 0.108607 , 0.107211
