1.52 , 1 , 2.00704 , 1.44464 , 0.190045 , 0.560664
1.5235 , 1 , 2.00704 , 1.44459 , 0.173809 , 0.571919
1.527 , 1 , 2.00704 , 1.44455 , 0.155258 , 0.584777
1.5305 , 1 , 2.00704 , 1.44451 , 0.135103 , 0.598747
1.534 , 1 , 2.00704 , 1.44447 , 0.114217 , 0.613224
1.5375 , 1 , 2.00704 , 1.44443 , 0.09362 , 0.627501
1.541 , 1 , 2.00704 , 1.44439 , 0.0744389 , 0.640799
1.5445 , 1 , 2.00704 , 1.44434 , 0.0578268 , 0.652319
1.548 , 1 , 2.00704 , 1.4443 , 0.0448603 , 0.661316
1.5515 , 1 , 2.00704 , 1.44426 , 0.0364191 , 0.667179
1.555 , 1 , 2.00704 , 1.44422 , 0.0330755 , 0.669514
1.5585 , 1 , 2.00704 , 1.44418 , 0.0350179 , 0.668188
1.562 , 1 , 2.00704 , 1.44413 , 0.0420304 , 0.663352
1.5655 , 1 , 2.00704 , 1.44409 , 0.0535309 , 0.655408
1.569 , 1 , 2.00704 , 1.44405 , 0.06866 , 0.64495
1.5725 , 1 , 2.00704 , 1.44401 , 0.0863941 , 0.632687
1.576 , 1 , 2.00704 , 1.44397 , 0.105661 , 0.619363
1.5795 , 1 , 2.00704 , 1.44392 , 0.125437 , 0.605685
1.583 , 1 , 2.00704 , 1.44388 , 0.144807 , 0.592288
1.5865 , 1 , 2.00704 , 1.44384 , 0.163008 , 0.579699
1.59 , 1 , 2.00704 , 1.4438 , 0.179429 , 0.568342
