1.52 , 1 , 3.47948 , 1.44464 , 2.00704 , 1 , 2.25767e-30
1.52035 , 1 , 3.47945 , 1.44463 , 2.00704 , 1 , 2.19248e-30
1.5207 , 1 , 3.47941 , 1.44463 , 2.00704 , 1 , 2.13214e-30
1.52105 , 1 , 3.47937 , 1.44462 , 2.00704 , 1 , 2.07634e-30
1.5214 , 1 , 3.47934 , 1.44462 , 2.00704 , 1 , 2.02482e-30
1.52175 , 1 , 3.4793 , 1.44461 , 2.00704 , 1 , 1.9773e-30
1.5221 , 1 , 3.47927 , 1.44461 , 2.00704 , 1 , 1.93357e-30
1.52245 , 1 , 3.47923 , 1.44461 , 2.00704 , 1 , 1.89341e-30
1.5228 , 1 , 3.4792 , 1.4446 , 2.00704 , 1 , 1.85664e-30
1.52315 , 1 , 3.47916 , 1.4446 , 2.00704 , 1 , 1.82307e-30
1.5235 , 1 , 3.47912 , 1.44459 , 2.00704 , 1 , 1.79256e-30
1.52385 , 1 , 3.47909 , 1.44459 , 2.00704 , 1 , 1.76496e-30
1.5242 , 1 , 3.47905 , 1.44459 , 2.00704 , 1 , 1.74016e-30
1.52455 , 1 , 3.47902 , 1.44458 , 2.00704 , 1 , 1.71803e-30
1.5249 , 1 , 3.47898 , 1.44458 , 2.00704 , 1 , 1.69849e-30
1.52525 , 1 , 3.47895 , 1.44457 , 2.00704 , 1 , 1.68144e-30
1.5256 , 1 , 3.47891 , 1.44457 , 2.00704 , 1 , 1.66681e-30
1.52595 , 1 , 3.47888 , 1.44457 , 2.00704 , 1 , 1.65454e-30
1.5263 , 1 , 3.47884 , 1.44456 , 2.00704 , 1 , 1.64457e-30
1.52665 , 1 , 3.47881 , 1.44456 , 2.00704 , 1 , 1.63685e-30
1.527 , 1 , 3.47877 , 1.44455 , 2.00704 , 1 , 1.63136e-30
1.52735 , 1 , 3.47874 , 1.44455 , 2.00704 , 1 , 1.62806e-30
1.5277 , 1 , 3.4787 , 1.44454 , 2.00704 , 1 , 1.62693e-30
1.52805 , 1 , 3.47867 , 1.44454 , 2.00704 , 1 , 1.62798e-30
1.5284 , 1 , 3.47863 , 1.44454 , 2.00704 , 1 , 1.6312e-30
1.52875 , 1 , 3.4786 , 1.44453 , 2.00704 , 1 , 1.6366e-30
1.5291 , 1 , 3.47856 , 1.44453 , 2.00704 , 1 , 1.64421e-30
1.52945 , 1 , 3.47853 , 1.44452 , 2.00704 , 1 , 1.65404e-30
1.5298 , 1 , 3.47849 , 1.44452 , 2.00704 , 1 , 1.66613e-30
1.53015 , 1 , 3.47846 , 1.44452 , 2.00704 , 1 , 1.68053e-30
1.5305 , 1 , 3.47843 , 1.44451 , 2.00704 , 1 , 1.69731e-30
1.53085 , 1 , 3.47839 , 1.44451 , 2.00704 , 1 , 1.71651e-30
1.5312 , 1 , 3.4783 , 1.4445 , 2.00704 , 1 , 1.74105e-30
1.53155 , 1 , 3.47826 , 1.4445 , 2.00704 , 1 , 1.76561e-30
1.5319 , 1 , 3.47823 , 1.44449 , 2.00704 , 1 , 1.79287e-30
1.53225 , 1 , 3.47819 , 1.44449 , 2.00704 , 1 , 1.82296e-30
1.5326 , 1 , 3.47816 , 1.44449 , 2.00704 , 1 , 1.85601e-30
1.53295 , 1 , 3.47812 , 1.44448 , 2.00704 , 1 , 1.89214e-30
1.5333 , 1 , 3.47808 , 1.44448 , 2.00704 , 1 , 1.93153e-30
1.53365 , 1 , 3.47805 , 1.44447 , 2.00704 , 1 , 1.97433e-30
1.534 , 1 , 3.47801 , 1.44447 , 2.00704 , 1 , 2.02073e-30
1.53435 , 1 , 3.47798 , 1.44447 , 2.00704 , 1 , 2.07096e-30
1.5347 , 1 , 3.47794 , 1.44446 , 2.00704 , 1 , 2.12522e-30
1.53505 , 1 , 3.47791 , 1.44446 , 2.00704 , 1 , 2.18377e-30
1.5354 , 1 , 3.47787 , 1.44445 , 2.00704 , 1 , 2.24689e-30
1.53575 , 1 , 3.47784 , 1.44445 , 2.00704 , 1 , 2.31487e-30
1.5361 , 1 , 3.4778 , 1.44444 , 2.00704 , 1 , 2.38805e-30
1.53645 , 1 , 3.47776 , 1.44444 , 2.00704 , 1 , 2.46678e-30
1.5368 , 1 , 3.47773 , 1.44444 , 2.00704 , 1 , 2.55146e-30
1.53715 , 1 , 3.47769 , 1.44443 , 2.00704 , 1 , 2.64252e-30
1.5375 , 1 , 3.47766 , 1.44443 , 2.00704 , 1 , 2.74042e-30
1.53785 , 1 , 3.47762 , 1.44442 , 2.00704 , 1 , 2.84569e-30
1.5382 , 1 , 3.47759 , 1.44442 , 2.00704 , 1 , 2.95889e-30
1.53855 , 1 , 3.47755 , 1.44442 , 2.00704 , 1 , 3.08065e-30
1.5389 , 1 , 3.47752 , 1.44441 , 2.00704 , 1 , 3.21164e-30
1.53925 , 1 , 3.47748 , 1.44441 , 2.00704 , 1 , 3.35261e-30
1.5396 , 1 , 3.47745 , 1.4444 , 2.00704 , 1 , 3.50439e-30
1.53995 , 1 , 3.47741 , 1.4444 , 2.00704 , 1 , 3.66786e-30
1.5403 , 1 , 3.47738 , 1.44439 , 2.00704 , 1 , 3.84403e-30
1.54065 , 1 , 3.47734 , 1.44439 , 2.00704 , 1 , 4.03398e-30
1.541 , 1 , 3.47731 , 1.44439 , 2.00704 , 1 , 4.23891e-30
1.54135 , 1 , 3.47727 , 1.44438 , 2.00704 , 1 , 4.46015e-30
1.5417 , 1 , 3.47724 , 1.44438 , 2.00704 , 1 , 4.69914e-30
1.54205 , 1 , 3.4772 , 1.44437 , 2.00704 , 1 , 4.9575e-30
1.5424 , 1 , 3.47717 , 1.44437 , 2.00704 , 1 , 5.237e-30
1.54275 , 1 , 3.47713 , 1.44437 , 2.00704 , 1 , 5.53961e-30
1.5431 , 1 , 3.4771 , 1.44436 , 2.00704 , 1 , 5.86749e-30
1.54345 , 1 , 3.47706 , 1.44436 , 2.00704 , 1 , 6.22305e-30
1.5438 , 1 , 3.47703 , 1.44435 , 2.00704 , 1 , 6.60896e-30
1.54415 , 1 , 3.47699 , 1.44435 , 2.00704 , 1 , 7.02816e-30
1.5445 , 1 , 3.47696 , 1.44434 , 2.00704 , 1 , 7.48394e-30
1.54485 , 1 , 3.47692 , 1.44434 , 2.00704 , 1 , 7.97994e-30
1.5452 , 1 , 3.47689 , 1.44434 , 2.00704 , 1 , 8.52022e-30
1.54555 , 1 , 3.47685 , 1.44433 , 2.00704 , 1 , 9.1093e-30
1.5459 , 1 , 3.47682 , 1.44433 , 2.00704 , 1 , 9.75219e-30
1.54625 , 1 , 3.47678 , 1.44432 , 2.00704 , 1 , 1.04545e-29
1.5466 , 1 , 3.47675 , 1.44432 , 2.00704 , 1 , 1.12226e-29
1.54695 , 1 , 3.47671 , 1.44432 , 2.00704 , 1 , 1.20633e-29
1.5473 , 1 , 3.47668 , 1.44431 , 2.00704 , 1 , 1.29846e-29
1.54765 , 1 , 3.47664 , 1.44431 , 2.00704 , 1 , 1.39952e-29
1.548 , 1 , 3.47661 , 1.4443 , 2.00704 , 1 , 1.5105e-29
1.54835 , 1 , 3.47657 , 1.4443 , 2.00704 , 1 , 1.63251e-29
1.5487 , 1 , 3.47654 , 1.44429 , 2.00704 , 1 , 1.76678e-29
1.54905 , 1 , 3.47651 , 1.44429 , 2.00704 , 1 , 1.9147e-29
1.5494 , 1 , 3.47647 , 1.44429 , 2.00704 , 1 , 2.07787e-29
1.54975 , 1 , 3.47644 , 1.44428 , 2.00704 , 1 , 2.25803e-29
1.5501 , 1 , 3.4764 , 1.44428 , 2.00704 , 1 , 2.45721e-29
1.55045 , 1 , 3.47637 , 1.44427 , 2.00704 , 1 , 2.67765e-29
1.5508 , 1 , 3.47633 , 1.44427 , 2.00704 , 1 , 2.92191e-29
1.55115 , 1 , 3.4763 , 1.44426 , 2.00704 , 1 , 3.19288e-29
1.5515 , 1 , 3.47626 , 1.44426 , 2.00704 , 1 , 3.49385e-29
1.55185 , 1 , 3.47623 , 1.44426 , 2.00704 , 1 , 3.82853e-29
1.5522 , 1 , 3.4762 , 1.44425 , 2.00704 , 1 , 4.20115e-29
1.55255 , 1 , 3.47616 , 1.44425 , 2.00704 , 1 , 4.61652e-29
1.5529 , 1 , 3.47613 , 1.44424 , 2.00704 , 1 , 5.08011e-29
1.55325 , 1 , 3.47609 , 1.44424 , 2.00704 , 1 , 5.59816e-29
1.5536 , 1 , 3.47606 , 1.44424 , 2.00704 , 1 , 6.1778e-29
1.55395 , 1 , 3.47603 , 1.44423 , 2.00704 , 1 , 6.82717e-29
1.5543 , 1 , 3.47599 , 1.44423 , 2.00704 , 1 , 7.55558e-29
1.55465 , 1 , 3.47596 , 1.44422 , 2.00704 , 1 , 8.37369e-29
1.555 , 1 , 3.47592 , 1.44422 , 2.00704 , 1 , 9.29373e-29
1.55535 , 1 , 3.47589 , 1.44421 , 2.00704 , 1 , 1.03298e-28
1.5557 , 1 , 3.47586 , 1.44421 , 2.00704 , 1 , 1.14979e-28
1.55605 , 1 , 3.47582 , 1.44421 , 2.00704 , 1 , 1.28168e-28
1.5564 , 1 , 3.47579 , 1.4442 , 2.00704 , 1 , 1.43079e-28
1.55675 , 1 , 3.47575 , 1.4442 , 2.00704 , 1 , 1.59958e-28
1.5571 , 1 , 3.47572 , 1.44419 , 2.00704 , 1 , 1.79092e-28
1.55745 , 1 , 3.47569 , 1.44419 , 2.00704 , 1 , 2.00811e-28
1.5578 , 1 , 3.47565 , 1.44419 , 2.00704 , 1 , 2.25498e-28
1.55815 , 1 , 3.47562 , 1.44418 , 2.00704 , 1 , 2.53598e-28
1.5585 , 1 , 3.47559 , 1.44418 , 2.00704 , 1 , 2.85627e-28
1.55885 , 1 , 3.47555 , 1.44417 , 2.00704 , 1 , 3.22184e-28
1.5592 , 1 , 3.47552 , 1.44417 , 2.00704 , 1 , 3.6397e-28
1.55955 , 1 , 3.47548 , 1.44416 , 2.00704 , 1 , 4.11798e-28
1.5599 , 1 , 3.47545 , 1.44416 , 2.00704 , 1 , 4.66623e-28
1.56025 , 1 , 3.47542 , 1.44416 , 2.00704 , 1 , 5.29557e-28
