1.52 , 1 , 2.00704 , 1.44464 , 0.166432 , 0.577009
1.5235 , 1 , 2.00704 , 1.44459 , 0.198309 , 0.55496
1.527 , 1 , 2.00704 , 1.44455 , 0.217647 , 0.541589
1.5305 , 1 , 2.00704 , 1.44451 , 0.222707 , 0.538101
1.534 , 1 , 2.00704 , 1.44447 , 0.213249 , 0.544664
1.5375 , 1 , 2.00704 , 1.44443 , 0.190283 , 0.56058
1.541 , 1 , 2.00704 , 1.44439 , 0.156336 , 0.584099
1.5445 , 1 , 2.00704 , 1.44434 , 0.116035 , 0.612018
1.548 , 1 , 2.00704 , 1.4443 , 0.0764411 , 0.63945
1.5515 , 1 , 2.00704 , 1.44426 , 0.0462397 , 0.66038
1.555 , 1 , 2.00704 , 1.44422 , 0.0332108 , 0.66942
1.5585 , 1 , 2.00704 , 1.44418 , 0.0408806 , 0.664129
1.562 , 1 , 2.00704 , 1.44413 , 0.0667791 , 0.646215
1.5655 , 1 , 2.00704 , 1.44409 , 0.103829 , 0.620578
1.569 , 1 , 2.00704 , 1.44405 , 0.143608 , 0.593049
1.5725 , 1 , 2.00704 , 1.44401 , 0.179046 , 0.568524
1.576 , 1 , 2.00704 , 1.44397 , 0.205438 , 0.550264
1.5795 , 1 , 2.00704 , 1.44392 , 0.220211 , 0.540049
1.583 , 1 , 2.00704 , 1.44388 , 0.222314 , 0.538608
1.5865 , 1 , 2.00704 , 1.44384 , 0.211758 , 0.545935
1.59 , 1 , 2.00704 , 1.4438 , 0.189507 , 0.561362
